time,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,cloud_cover
2016-10-15 03:00:00,10.9,0.0,3.1,93,91
2016-10-15 04:00:00,10.7,0.0,3.0,93,87
2016-10-15 05:00:00,10.0,0.0,4.1,96,88
2016-10-15 06:00:00,9.0,0.0,6.2,97,93
2016-10-15 07:00:00,8.7,0.0,7.9,97,84
2016-10-15 08:00:00,9.4,0.0,9.7,96,93
2016-10-15 09:00:00,11.3,0.0,11.9,90,85
2016-10-15 10:00:00,13.2,0.0,13.1,79,72
2016-10-15 11:00:00,14.4,0.0,15.2,71,97
2016-10-15 12:00:00,14.6,0.0,11.4,71,79
2016-10-15 13:00:00,15.2,0.0,9.8,68,43
2016-10-15 14:00:00,15.7,0.0,11.2,64,43
2016-10-15 15:00:00,16.1,0.0,13.7,61,54
2016-10-15 16:00:00,15.8,0.0,16.2,59,85
2016-10-15 17:00:00,15.1,0.0,15.9,63,98
2016-10-15 18:00:00,13.9,0.0,15.1,70,100
2016-10-15 19:00:00,13.1,1.3,15.3,81,86
2016-10-15 20:00:00,12.7,0.3,16.6,91,96
2016-10-15 21:00:00,12.6,0.0,16.8,92,49
2016-10-15 22:00:00,12.1,0.0,14.8,92,19
2016-10-15 23:00:00,11.3,0.0,12.2,93,5
2016-10-16 00:00:00,10.6,0.0,9.5,94,3
2016-10-16 01:00:00,10.2,0.0,9.4,94,11
2016-10-16 02:00:00,10.0,0.0,10.1,94,22
2016-10-16 03:00:00,9.8,0.0,11.1,95,28
2016-10-16 04:00:00,10.0,0.0,12.1,95,66
2016-10-16 05:00:00,10.6,0.0,13.8,94,100
2016-10-16 06:00:00,11.1,0.2,15.8,94,100
2016-10-16 07:00:00,11.3,0.9,16.5,93,100
2016-10-16 08:00:00,11.8,1.9,16.6,95,100
2016-10-16 09:00:00,12.4,2.5,21.6,93,100
2016-10-16 10:00:00,13.4,1.5,26.9,91,100
2016-10-16 11:00:00,14.1,0.4,19.6,91,82
2016-10-16 12:00:00,14.9,0.0,16.9,90,52
2016-10-16 13:00:00,15.6,0.1,17.7,88,52
2016-10-16 14:00:00,16.1,0.0,17.9,83,55
2016-10-16 15:00:00,16.3,0.0,17.5,80,34
2016-10-16 16:00:00,15.9,0.0,20.5,79,51
2016-10-16 17:00:00,14.9,0.0,18.8,81,55
2016-10-16 18:00:00,14.2,0.0,15.5,83,55
2016-10-16 19:00:00,13.3,0.0,14.8,87,33
2016-10-16 20:00:00,12.8,0.0,15.5,89,31
2016-10-16 21:00:00,12.3,0.0,15.2,91,39
2016-10-16 22:00:00,12.2,0.0,14.2,93,43
2016-10-16 23:00:00,12.3,0.0,13.0,93,61
2016-10-17 00:00:00,12.0,0.0,15.6,94,66
2016-10-17 01:00:00,11.7,0.0,15.5,94,70
2016-10-17 02:00:00,11.5,0.0,14.7,94,53
2016-10-17 03:00:00,11.5,0.0,14.8,94,40
2016-10-17 04:00:00,11.2,0.0,14.3,92,46
2016-10-17 05:00:00,11.1,0.0,14.7,92,75
2016-10-17 06:00:00,11.0,0.0,15.3,92,90
2016-10-17 07:00:00,11.0,0.0,14.7,93,87
2016-10-17 08:00:00,11.4,0.0,14.8,92,71
2016-10-17 09:00:00,12.3,0.0,15.5,90,53
2016-10-17 10:00:00,13.7,0.0,17.7,85,56
2016-10-17 11:00:00,15.0,0.0,17.3,74,22
2016-10-17 12:00:00,15.8,0.0,17.8,70,24
2016-10-17 13:00:00,16.1,0.0,17.8,69,36
2016-10-17 14:00:00,16.1,0.1,18.0,69,38
2016-10-17 15:00:00,15.9,0.2,20.4,69,41
2016-10-17 16:00:00,14.6,0.3,19.5,75,48
2016-10-17 17:00:00,14.2,0.1,16.8,75,30
2016-10-17 18:00:00,13.4,0.0,14.1,75,44
2016-10-17 19:00:00,12.5,0.0,13.0,78,34
2016-10-17 20:00:00,12.0,0.0,13.3,80,18
2016-10-17 21:00:00,11.2,0.0,13.2,84,14
2016-10-17 22:00:00,10.8,0.0,13.1,86,15
2016-10-17 23:00:00,10.3,0.0,14.6,90,14
2016-10-18 00:00:00,10.0,0.0,15.4,91,12
2016-10-18 01:00:00,9.9,0.0,15.4,92,29
2016-10-18 02:00:00,9.7,0.0,15.9,92,62
2016-10-18 03:00:00,9.5,0.0,15.9,93,96
